Time(s),R1(O),R2(O),R3(O),R4(O)
1734288579.8980026,62.23,60.00,69.73,65.53
1734288580.0207798,62.62,60.05,69.42,65.46
1734288580.1479425,62.70,59.76,69.38,65.44
1734288580.2663908,62.69,60.15,69.51,65.13
1734288580.3976803,63.11,60.23,69.16,65.02
1734288580.5070539,63.13,59.92,69.07,64.95
1734288580.6471698,63.11,60.34,69.18,64.61
1734288580.7624593,63.59,60.43,68.82,64.52
1734288580.892506,63.40,60.31,68.72,64.45
1734288581.02018,63.38,60.75,68.82,64.11
1734288581.1432192,63.86,60.79,68.42,64.02
1734288581.2698593,64.12,60.94,68.52,63.59
1734288581.3882525,64.17,60.90,67.96,63.01
1734288581.5196366,63.74,60.39,67.58,62.84
1734288581.6423123,63.20,60.18,67.96,63.32
1734288581.7699904,63.25,60.28,68.00,63.25
1734288581.8885493,62.91,59.82,67.71,63.59
1734288582.0193932,62.38,59.69,68.14,64.11
1734288582.1426935,62.79,59.81,67.91,64.04
1734288582.261447,62.92,59.53,67.80,64.00
1734288582.3917272,62.38,59.72,68.25,64.23
1734288582.5119114,62.77,59.79,67.91,64.12
1734288582.6418083,62.87,59.50,67.84,64.09
1734288582.755289,62.54,59.71,68.32,64.30
1734288582.8922842,62.96,59.77,67.96,64.19
1734288583.0136442,63.04,59.48,67.89,64.16
1734288583.141271,62.74,59.76,68.40,64.33
1734288583.2543273,63.11,60.23,68.62,64.45
1734288583.3867798,63.45,60.41,68.78,64.49
1734288583.5121748,63.43,60.87,68.87,64.12
1734288583.6373756,63.84,60.92,68.45,64.00
1734288583.754376,64.10,61.05,68.56,63.59
1734288583.8873205,64.15,61.02,67.98,63.00
1734288584.0146391,63.72,60.51,67.60,62.84
1734288584.1363597,63.20,60.31,67.98,63.32
1734288584.257296,63.25,60.43,68.02,63.25
1734288584.3912187,62.89,59.97,67.75,63.59
1734288584.5096827,62.37,59.82,68.16,64.09
1734288584.6409705,62.79,59.94,67.91,64.02
1734288584.763289,62.92,59.66,67.80,63.99
1734288584.8762128,62.38,59.84,68.25,64.21
1734288585.009774,62.77,59.89,67.91,64.11
1734288585.1261055,62.87,59.59,67.84,64.07
1734288585.2629657,62.54,59.82,68.31,64.28
1734288585.385594,62.94,59.87,67.93,64.17
1734288585.5092194,63.03,59.55,67.87,64.14
1734288585.6215684,62.72,59.82,68.38,64.30
1734288585.759037,63.09,60.29,68.60,64.42
1734288585.8794303,63.43,60.47,68.74,64.43
1734288586.007812,63.42,60.92,68.83,64.05
1734288586.1319845,63.83,60.95,68.40,63.93
1734288586.258327,63.81,60.94,68.89,64.02
1734288586.3811994,63.76,61.32,68.94,63.66
1734288586.5041084,63.86,61.33,68.82,63.61
1734288586.6193416,63.31,61.12,69.18,64.09
1734288586.7464793,63.28,61.18,69.22,64.00
1734288586.8774836,63.42,61.02,69.15,63.99
1734288586.990945,62.89,60.82,69.55,64.47
1734288587.131141,62.87,60.87,69.57,64.40
1734288587.2537048,62.52,60.39,69.33,64.76
1734288587.3727958,62.00,60.28,69.77,65.28
1734288587.491392,62.42,60.34,69.51,65.25
1734288587.6291778,62.52,60.07,69.44,65.21
1734288587.75372,62.20,60.26,69.90,65.46
1734288587.8756201,62.59,60.29,69.57,65.39
1734288587.9974108,62.67,59.98,69.53,65.37
1734288588.1261678,62.65,60.38,69.64,65.08
1734288588.2535043,63.11,60.44,69.27,64.97
1734288588.376378,63.13,60.11,69.18,64.90
1734288588.5023491,63.11,60.54,69.29,64.57
1734288588.6213295,63.59,60.61,68.89,64.49
1734288588.7474914,63.40,60.46,68.82,64.42
1734288588.8758519,63.38,60.90,68.89,64.05
1734288588.9934971,63.86,60.97,68.47,63.97
1734288589.1233203,63.83,60.95,68.94,64.05
1734288589.2427874,63.78,61.30,68.98,63.69
1734288589.3715498,63.88,61.28,68.83,63.63
1734288589.4943259,63.35,61.07,69.20,64.11
1734288589.613208,63.30,61.13,69.24,64.02
1734288589.7444563,63.43,60.95,69.15,64.00
1734288589.8705795,62.91,60.75,69.55,64.49
1734288589.9948435,62.89,60.80,69.55,64.40
1734288590.1097093,62.52,60.33,69.29,64.76
1734288590.241574,62.00,60.20,69.73,65.28
1734288590.3589556,62.42,60.25,69.46,65.23
1734288590.494044,62.54,59.95,69.38,65.20
1734288590.618744,62.22,60.13,69.85,65.46
1734288590.7398002,62.60,60.15,69.49,65.39
1734288590.8583186,62.69,59.82,69.44,65.37
1734288590.9937193,62.67,60.18,69.55,65.06
1734288591.1142251,63.13,60.21,69.16,64.97
1734288591.2433155,63.14,59.87,69.07,64.92
1734288591.3585484,63.13,60.25,69.16,64.59
1734288591.4921305,63.60,60.26,68.74,64.50
1734288591.6153042,63.42,60.08,68.65,64.45
1734288591.7428544,63.40,60.46,68.69,64.09
1734288591.853582,63.88,60.46,68.27,64.00
1734288591.988033,63.86,60.39,68.72,64.09
1734288592.1116943,63.81,60.69,68.74,63.75
1734288592.2381835,63.91,60.64,68.60,63.68
1734288592.3655608,63.37,60.38,68.94,64.16
1734288592.488426,63.31,60.39,68.94,64.05
1734288592.6115854,63.45,60.18,68.85,64.04
1734288592.7239335,62.92,59.94,69.22,64.52
1734288592.8649762,62.91,59.97,69.22,64.45
1734288592.987551,62.52,59.50,68.96,64.80
1734288593.1148179,62.00,59.37,69.40,65.32
1734288593.2363832,62.42,59.43,69.13,65.27
1734288593.3525271,62.54,59.14,69.05,65.23
1734288593.4869468,62.20,59.32,69.51,65.46
1734288593.6101935,62.59,59.37,69.20,65.39
1734288593.7294738,62.67,59.08,69.15,65.37
1734288593.8580961,62.64,59.47,69.27,65.06
1734288593.9827921,63.08,59.55,68.93,64.94
1734288594.1101148,63.09,59.26,68.83,64.88
1734288594.2332366,63.08,59.69,68.94,64.55
1734288594.3590462,63.55,59.79,68.56,64.47
1734288594.4829004,63.37,59.66,68.49,64.40
1734288594.6004927,63.35,60.12,68.58,64.04
1734288594.7314682,63.83,60.16,68.18,63.95
1734288594.8551083,64.10,60.31,68.31,63.54
1734288594.9738986,64.15,60.29,67.75,62.96
1734288595.1011114,63.72,59.81,67.39,62.79
1734288595.2325377,63.18,59.61,67.76,63.28
1734288595.3551812,63.23,59.74,67.80,63.20
1734288595.4826536,62.87,59.30,67.51,63.54
1734288595.6017392,62.35,59.17,67.94,64.04
1734288595.7315567,62.77,59.29,67.71,63.97
1734288595.8550804,62.91,59.05,67.62,63.93
1734288595.9797714,62.37,59.24,68.09,64.16
1734288596.1024003,62.76,59.30,67.75,64.05
1734288596.232022,62.86,59.01,67.69,64.02
1734288596.3544745,62.52,59.26,68.18,64.23
1734288596.4743738,62.92,59.32,67.82,64.14
1734288596.6032996,63.01,59.05,67.76,64.11
1734288596.7279267,62.70,59.32,68.25,64.26
1734288596.842276,63.08,59.81,68.47,64.38
1734288596.9703462,63.42,60.00,68.62,64.42
1734288597.0889075,63.40,60.47,68.71,64.04
1734288597.2267084,63.81,60.51,68.29,63.93
1734288597.3432033,64.08,60.66,68.42,63.52
1734288597.4722922,64.14,60.64,67.85,62.95
1734288597.5923252,63.71,60.15,67.48,62.78
1734288597.7225509,63.18,59.94,67.84,63.25
1734288597.8535328,63.23,60.07,67.87,63.18
1734288597.9759629,62.87,59.63,67.62,63.52
1734288598.1013603,62.33,59.50,68.03,64.00
1734288598.2232592,62.76,59.61,67.78,63.93
1734288598.3493164,62.89,59.35,67.69,63.90
1734288598.47649,62.35,59.53,68.14,64.12
1734288598.5913553,62.72,59.59,67.82,64.02
1734288598.7156672,62.82,59.30,67.75,63.99
1734288598.8488314,62.49,59.53,68.23,64.19
1734288598.9760485,62.89,59.58,67.87,64.11
1734288599.091367,62.98,59.29,67.82,64.07
1734288599.2115402,62.67,59.56,68.31,64.23
1734288599.3491771,63.04,60.03,68.52,64.35
1734288599.4639957,63.38,60.21,68.69,64.38
1734288599.5947323,63.37,60.67,68.78,64.04
1734288599.7208622,63.78,60.69,68.34,63.92
1734288599.8448508,63.76,60.69,68.83,64.00
1734288599.9713745,63.72,61.05,68.87,63.66
1734288600.0940187,63.81,61.07,68.74,63.59
1734288600.218431,63.28,60.87,69.11,64.07
1734288600.3430045,63.25,60.95,69.15,63.99
1734288600.4616146,63.40,60.79,69.07,63.99
1734288600.5918522,62.87,60.61,69.46,64.47
1734288600.717949,62.86,60.67,69.46,64.40
1734288600.8407197,62.49,60.21,69.22,64.76
1734288600.9589279,61.95,60.10,69.66,65.28
1734288601.0929615,62.37,60.18,69.40,65.25
1734288601.2164319,62.47,59.90,69.33,65.21
1734288601.3426514,62.13,60.10,69.79,65.46
1734288601.4582555,62.50,60.15,69.46,65.37
1734288601.5789814,62.59,59.87,69.42,65.35
1734288601.7097168,62.57,60.25,69.53,65.04
1734288601.8393006,63.01,60.33,69.18,64.94
1734288601.9657,63.04,60.02,69.09,64.88
1734288602.0860083,63.03,60.43,69.20,64.54
1734288602.2153244,63.50,60.49,68.78,64.43
1734288602.3290827,63.31,60.36,68.71,64.36
1734288602.4617484,63.30,60.79,68.80,64.00
1734288602.5825944,63.78,60.85,68.40,63.92
1734288602.7107422,63.76,60.84,68.87,64.00
1734288602.8283496,63.72,61.20,68.91,63.64
1734288602.958202,63.83,61.18,68.78,63.57
1734288603.0839918,63.30,60.98,69.15,64.05
1734288603.211222,63.26,61.07,69.18,63.97
1734288603.3214684,63.42,60.89,69.11,63.95
1734288603.4550629,62.89,60.69,69.49,64.43
1734288603.5830503,62.87,60.75,69.49,64.36
1734288603.7109632,62.50,60.29,69.24,64.73
1734288603.823275,61.97,60.16,69.68,65.23
1734288603.9579642,62.38,60.25,69.42,65.20
1734288604.078489,62.49,59.97,69.37,65.18
1734288604.2084212,62.15,60.16,69.83,65.42
1734288604.3326445,62.52,60.21,69.49,65.35
1734288604.4563253,62.60,59.90,69.44,65.34
1734288604.5766351,62.59,60.29,69.57,65.02
1734288604.6918583,63.03,60.38,69.22,64.92
1734288604.826304,63.04,60.08,69.13,64.87
1734288604.9532888,63.03,60.51,69.22,64.52
1734288605.0789635,63.50,60.57,68.82,64.42
1734288605.191635,63.31,60.44,68.74,64.35
1734288605.3287327,63.30,60.89,68.83,63.99
1734288605.4501343,63.78,60.95,68.43,63.90
1734288605.5758543,64.05,61.10,68.54,63.49
1734288605.7054813,64.10,61.07,67.98,62.93
1734288605.8240786,63.67,60.56,67.58,62.76
1734288605.9553444,63.13,60.34,67.96,63.23
1734288606.069037,63.18,60.46,68.00,63.15
1734288606.1910186,62.84,60.00,67.71,63.47
1734288606.3252733,62.30,59.87,68.14,63.95
1734288606.439756,62.72,59.97,67.91,63.88
1734288606.577175,62.86,59.69,67.80,63.85
1734288606.7041664,62.32,59.87,68.25,64.07
